,_CASE_KEY,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Cost Factor,Weekday,Daytime,Distribution Channel,Customer Location,Customer Type,Customer_Location,Customer_Type,SORTING,EVENTTIME,ACTIVITY_EN,Automation
11428,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8247,2018-04-22 01:36:59,Baking pizza ready,A
11429,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8248,2018-04-22 01:38:59,Plan route,A
11430,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8249,2018-04-22 01:39:59,Departure pizza,A
11431,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8250,2018-04-22 01:46:59,Pizza arrives at customer,A
11432,1033,1,297,5,8,Funghi,Large,1,Chef 1,Sunday,19,Deliver Now Holding,Munich District One,Teenager,Munich District Two,Adult,8251,2018-04-22 02:09:59,Payment customer,A
11433,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10459,2018-05-08 13:01:40,Order by phone,B
11434,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10460,2018-05-08 13:02:40,Start preparing pizza,B
11435,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10461,2018-05-08 13:03:40,Start baking pizza,B
11436,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10462,2018-05-08 13:03:40,Baking pizza ready,B
11437,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10463,2018-05-08 13:04:40,Departure pizza,A
11438,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10464,2018-05-08 13:04:40,Plan route,A
11439,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10465,2018-05-08 13:08:40,Pizza arrives at customer,A
11440,1313,1,297,36,28,Calzone,Small,1,Waiter,Sunday,13,Feedera SE,Munich District Three,Student,Munich District Two,Adult,10466,2018-05-08 13:13:40,Payment customer,B
11441,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,410,2018-05-11 07:07:41,Order by phone,A
11442,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,411,2018-05-11 07:09:41,Start preparing pizza,A
11443,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,412,2018-05-11 07:10:41,Start baking pizza,A
11444,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,413,2018-05-11 07:11:41,Baking pizza ready,A
11445,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,414,2018-05-11 07:20:41,Start preparing pizza,B
11446,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,415,2018-05-11 07:22:41,Start baking pizza,A
11447,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,416,2018-05-11 07:34:41,Baking pizza ready,A
11448,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,417,2018-05-11 07:34:41,Plan route,A
11449,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,418,2018-05-11 07:38:41,Departure pizza,A
11450,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,419,2018-05-11 07:39:41,Pizza arrives at customer,A
11451,52,3,297,17,10,Salami,Medium,0,Chef 1,Saturday,21,Deliver Now Holding,Munich District Five,Student,Munich District Two,Adult,420,2018-05-11 07:52:41,Payment customer,B
11452,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8589,2018-05-03 13:39:41,Order by phone,A
11453,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8590,2018-05-03 13:39:41,Start preparing pizza,A
11454,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8591,2018-05-03 13:42:41,Call Customer,A
11455,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8592,2018-05-03 13:42:41,Start preparing pizza,A
11456,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8593,2018-05-03 13:43:41,Start baking pizza,B
11457,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8594,2018-05-03 13:48:41,Baking pizza ready,A
11458,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8595,2018-05-03 13:48:41,Plan route,A
11459,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8596,2018-05-03 13:49:41,Departure pizza,B
11460,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8597,2018-05-03 13:56:41,Pizza arrives at customer,B
11461,1078,4,297,10,3,Magherita,Small,0,Ingredients,Wednesday,11,Deliveruu Inc.,Munich District Two,Senior,Munich District Two,Adult,8598,2018-05-03 14:01:41,Payment customer,A
11462,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11352,2018-03-12 02:58:16,Order by phone,A
11463,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11353,2018-03-12 03:01:16,Start preparing pizza,A
11464,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11354,2018-03-12 03:08:16,Call Customer,A
11465,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11355,2018-03-12 03:14:16,Start preparing pizza,B
11466,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11356,2018-03-12 03:21:16,Start baking pizza,B
11467,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11357,2018-03-12 03:34:16,Baking pizza ready,A
11468,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11358,2018-03-12 03:38:16,Plan route,A
11469,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11359,2018-03-12 03:38:16,Departure pizza,A
11470,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11360,2018-03-12 03:40:16,Pizza arrives at customer,B
11471,1428,4,297,36,16,Salami,Large,0,Delivery Guy 2,Wednesday,19,BestOrder Inc.,Munich District Two,Student,Munich District Two,Adult,11361,2018-03-12 03:52:16,Payment customer,A
11472,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7386,2018-03-03 10:56:39,Start order website,A
11473,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7387,2018-03-03 11:08:39,Approve order website,A
11474,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7388,2018-03-03 11:09:39,Receive order website,A
11475,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7389,2018-03-03 11:09:39,Start preparing pizza,B
11476,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7390,2018-03-03 11:10:39,Start preparing pizza,A
11477,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7391,2018-03-03 11:10:39,Start baking pizza,A
11478,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7392,2018-03-03 11:14:39,Start baking pizza,A
11479,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7393,2018-03-03 11:27:39,Baking pizza ready,A
11480,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7394,2018-03-03 11:32:39,Plan route,A
11481,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7395,2018-03-03 11:36:39,Departure pizza,A
11482,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7396,2018-03-03 11:42:39,Pizza arrives at customer,A
11483,924,7,297,36,3,Salami,Small,2,Waiter,Friday,18,Feedera SE,Munich District One,Student,Munich District Two,Adult,7397,2018-03-03 11:48:39,Payment customer,A
11484,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13379,2018-05-30 07:40:19,Order by phone,B
11485,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13380,2018-05-30 07:43:19,Start preparing pizza,A
11486,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13381,2018-05-30 07:44:19,Start baking pizza,A
11487,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13382,2018-05-30 07:48:19,Baking pizza ready,A
11488,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13383,2018-05-30 07:49:19,Departure pizza,A
11489,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13384,2018-05-30 07:49:19,Plan route,A
11490,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13385,2018-05-30 07:57:19,Pizza arrives at customer,B
11491,1683,1,219,11,4,Salami,Small,1,Chef 1,Sunday,21,Feedera SE,Munich District One,Adult,Munich District Two,Student,13386,2018-05-30 08:19:19,Payment customer,A
11492,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5803,2018-03-20 10:37:42,Order by phone,A
11493,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5804,2018-03-20 10:39:42,Start baking pizza,A
11494,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5805,2018-03-20 10:39:42,Start preparing pizza,A
11495,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5806,2018-03-20 10:45:42,Baking pizza ready,B
11496,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5807,2018-03-20 10:53:42,Start preparing pizza,B
11497,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5808,2018-03-20 10:58:42,Start baking pizza,A
11498,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5809,2018-03-20 10:59:42,Baking pizza ready,A
11499,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5810,2018-03-20 11:03:42,Plan route,B
11500,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5811,2018-03-20 11:07:42,Departure pizza,A
11501,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5812,2018-03-20 11:10:42,Pizza arrives at customer,A
11502,727,3,219,56,1,Funghi,Medium,0,Chef 2,Friday,12,Orderly SE,Munich District Two,Adult,Munich District Two,Student,5813,2018-03-20 11:30:42,Payment customer,A
11503,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12853,2018-04-17 02:17:08,Order by phone,A
11504,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12854,2018-04-17 02:17:08,Start preparing pizza,A
11505,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12855,2018-04-17 02:22:08,Start baking pizza,A
11506,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12856,2018-04-17 02:32:08,Baking pizza ready,A
11507,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12857,2018-04-17 02:37:08,Start preparing pizza,B
11508,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12858,2018-04-17 02:39:08,Start baking pizza,A
11509,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12859,2018-04-17 02:49:08,Baking pizza ready,B
11510,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12860,2018-04-17 02:49:08,Departure pizza,A
11511,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12861,2018-04-17 02:49:08,Plan route,A
11512,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12862,2018-04-17 02:56:08,Pizza arrives at customer,A
11513,1618,3,219,11,16,Speciale,Medium,0,Chef 2,Saturday,12,Feedera SE,Munich District One,Student,Munich District Two,Student,12863,2018-04-17 03:21:08,Payment customer,A
11514,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9889,2018-03-17 06:05:33,Start preparing pizza,B
11515,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9890,2018-03-17 06:05:33,Order by phone,A
11516,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9891,2018-03-17 06:09:33,Start baking pizza,A
11517,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9892,2018-03-17 06:16:33,Baking pizza ready,B
11518,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9893,2018-03-17 06:17:33,Start preparing pizza,B
11519,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9894,2018-03-17 06:24:33,Start baking pizza,A
11520,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9895,2018-03-17 06:37:33,Baking pizza ready,B
11521,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9896,2018-03-17 06:38:33,Plan route,A
11522,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9897,2018-03-17 06:42:33,Departure pizza,A
11523,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9898,2018-03-17 06:48:33,Pizza arrives at customer,A
11524,1243,3,219,22,33,Paprika,Large,4,Delivery Guy 1 ,Friday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,9899,2018-03-17 07:02:33,Payment customer,A
11525,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1714,2018-04-25 08:11:00,Order by phone,A
11526,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1715,2018-04-25 08:14:00,Start preparing pizza,A
11527,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1716,2018-04-25 08:23:00,Call Customer,A
11528,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1717,2018-04-25 08:26:00,Start preparing pizza,B
11529,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1718,2018-04-25 08:31:00,Start baking pizza,B
11530,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1719,2018-04-25 08:34:00,Baking pizza ready,A
11531,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1720,2018-04-25 08:37:00,Plan route,B
11532,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1721,2018-04-25 08:37:00,Departure pizza,A
11533,204,4,219,31,8,Salami,Small,0,Delivery Scooters ,Friday,12,Deliver Now Holding,Munich District One,Student,Munich District Two,Student,1722,2018-04-25 08:39:00,Pizza arrives at customer,B
