,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
516,,COURSE TOTAL:,12,2,0,0,0,14.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,14.0,,20212
520,,COURSE TOTAL:,5,1,0,0,0,6.0,3.833,0.0,0.0,0.0,0.0,0.0,6.0,,20212
524,,COURSE TOTAL:,9,3,3,1,0,16.0,3.25,0.0,0.0,0.0,1.0,0.0,17.0,,20212
528,,COURSE TOTAL:,7,6,0,0.1,0.2,13,3.538,0.3,0.4,0.5,0.6,0.7,13.1,Unnamed: 0,20212
534,,COURSE TOTAL:,23,8,1,0,1,33.0,3.575,0.0,0.0,0.0,0.0,0.0,33.0,,20212
538,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20212
542,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
546,,COURSE TOTAL:,21,0,0,0,0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,,20212
550,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20212
554,,COURSE TOTAL:,3,3,3,0,0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,,20212
560,,COURSE TOTAL:,25,41,26,3,1,96.0,2.895,0.0,0.0,0.0,0.0,0.0,96.0,,20212
564,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20212
568,,COURSE TOTAL:,20,7,3,0,0,30.0,3.5660000000000003,0.0,0.0,0.0,0.0,0.0,30.0,,20212
572,,COURSE TOTAL:,39,8,3,0,0,50.0,3.72,0.0,0.0,0.0,1.0,0.0,51.0,,20212
578,,COURSE TOTAL:,32,25,4,0,0,61.0,3.4589999999999996,2.0,0.0,0.0,3.0,0.0,66.0,,20212
582,,COURSE TOTAL:,48,6,4,0,1,59.0,3.694,0.0,0.0,0.0,0.0,0.0,59.0,,20212
586,,COURSE TOTAL:,144,35,6,2,0,187.0,3.716,0.0,0.0,0.0,0.0,0.0,187.0,,20212
590,,COURSE TOTAL:,3,2,2,0,0,7.0,3.142,0.0,0.0,0.0,1.0,0.0,8.0,,20212
600,,COURSE TOTAL:,138,11,4,3,1,157,3.796,0,0.1,0.2,3.1,0.3,160,Unnamed: 0,20212
604,,COURSE TOTAL:,23,1,0,0,0,24.0,3.958,0.0,0.0,0.0,0.0,0.0,24.0,,20212
614,,COURSE TOTAL:,51,9,3,0,2,65.0,3.6460000000000004,0.0,0.0,0.0,0.0,1.0,66.0,,20212
620,,COURSE TOTAL:,19,27,26,5,14,91.0,2.351,0.0,0.0,0.0,12.0,0.0,103.0,,20212
626,,COURSE TOTAL:,43,16,6,4,1,70.0,3.3710000000000004,2.0,0.0,0.0,1.0,0.0,73.0,,20212
636,,COURSE TOTAL:,284,149,99,2,5,539.0,3.307,0.0,0.0,0.0,9.0,1.0,549.0,,20212
646,,COURSE TOTAL:,334,278,66,7,5,690.0,3.346,1.0,0.0,0.0,6.0,0.0,697.0,,20212
650,,COURSE TOTAL:,19,13,0,0,0,32.0,3.593,0.0,0.0,0.0,0.0,0.0,32.0,,20212
654,,COURSE TOTAL:,12,13,4,0,1,30,3.166,1.1,0.1,0.2,4.1,0.3,35,Unnamed: 0,20212
658,,COURSE TOTAL:,73,0,0,0,0,73.0,4.0,0.0,0.0,0.0,0.0,0.0,73.0,,20212
672,,COURSE TOTAL:,144,36,2,0,1,183.0,3.759,2.0,0.0,0.0,2.0,0.0,187.0,,20212
676,,COURSE TOTAL:,30,21,4,0,2,57.0,3.35,0.0,0.0,0.0,1.0,0.0,58.0,,20212
682,,COURSE TOTAL:,25,39,15,8,1,88.0,2.897,0.0,0.0,0.0,1.0,1.0,90.0,,20212
686,,COURSE TOTAL:,17,8,3,0,0.1,28,3.500,0.2,0.3,0.4,1,0.5,29,Unnamed: 0,20212
692,,COURSE TOTAL:,12,15,10,4,3,44.0,2.659,0.0,0.0,0.0,0.0,0.0,44.0,,20212
698,,COURSE TOTAL:,7,27,14,0,5,53.0,2.5839999999999996,1.0,0.0,0.0,0.0,0.0,54.0,,20212
702,,COURSE TOTAL:,42,8,1,1,0,52.0,3.75,0.0,0.0,0.0,1.0,0.0,53.0,,20212
706,,COURSE TOTAL:,77,17,2,0,0,96.0,3.781,0.0,0.0,0.0,0.0,7.0,103.0,,20212
712,,COURSE TOTAL:,81,16,1,0,0,98.0,3.8160000000000003,0.0,0.0,0.0,1.0,0.0,99.0,,20212
718,,COURSE TOTAL:,73,24,8,0,5,110.0,3.4539999999999997,0.0,0.0,0.0,1.0,1.0,112.0,,20212
722,,COURSE TOTAL:,9,2,0,0,0,11.0,3.818,0.0,0.0,0.0,0.0,0.0,11.0,,20212
726,,COURSE TOTAL:,33,9,2,1,2,47.0,3.489,1.0,0.0,0.0,0.0,0.0,48.0,,20212
730,,COURSE TOTAL:,49,11,0,0,0,60.0,3.8160000000000003,0.0,0.0,0.0,1.0,0.0,61.0,,20212
734,,COURSE TOTAL:,9,0,0.1,0.2,0.3,9.1,4.000,0.4,0.5,0.6,0.7,0.8,9.2,Unnamed: 0,20212
738,,COURSE TOTAL:,6,1,0,0,0,7.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,7.0,,20212
742,,COURSE TOTAL:,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,,20212
752,,COURSE TOTAL:,49,42,19,1,2,113.0,3.194,1.0,0.0,0.0,0.0,0.0,114.0,,20212
756,,COURSE TOTAL:,11,13,1,0,0,25.0,3.4,0.0,0.0,0.0,0.0,0.0,25.0,,20212
760,,COURSE TOTAL:,5,7,6,2,2,22.0,2.5,0.0,0.0,0.0,1.0,0.0,23.0,,20212
764,,COURSE TOTAL:,12,12,8,0,4,36.0,2.7769999999999997,0.0,0.0,0.0,0.0,0.0,36.0,,20212
770,,COURSE TOTAL:,49,35,14,4,4.1,106,3.141,3,0,0.1,18,5,132,Unnamed: 0,20212
774,,COURSE TOTAL:,8,2,0,0,0,10.0,3.8,0.0,0.0,0.0,0.0,0.0,10.0,,20212
778,,COURSE TOTAL:,15,6,0,0,0,21.0,3.714,0.0,0.0,0.0,0.0,0.0,21.0,,20212
782,,COURSE TOTAL:,3,1,4,0,0,8.0,2.875,0.0,0.0,0.0,0.0,0.0,8.0,,20212
786,,COURSE TOTAL:,19,9,3,0,0,31.0,3.516,0.0,0.0,0.0,0.0,0.0,31.0,,20212
792,,COURSE TOTAL:,20,0,0,0,0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,21.0,,20212
796,,COURSE TOTAL:,10,0,0,0,0,10.0,Error,0.0,0.0,0.0,0.0,0.0,10.0,,20212
2,,COURSE TOTAL:,11,1,0,0,0,12.0,3.9160000000000004,0.0,0.0,0.0,0.0,0.0,12.0,,20211
6,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
10,,COURSE TOTAL:,10,4,0,0,0,14.0,3.714,0.0,0.0,0.0,0.0,1.0,15.0,,20211
16,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
20,,COURSE TOTAL:,9,6,0,0,0,15.0,3.6,0.0,0.0,0.0,2.0,0.0,17.0,,20211
2,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
6,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20212
20,,COURSE TOTAL:,202,19,1,0,1,223.0,3.887,0.0,0.0,0.0,1.0,0.0,224.0,,20211
30,,COURSE TOTAL:,120,3,0,0,0,123.0,3.975,0.0,0.0,0.0,0.0,0.0,123.0,,20211
38,,COURSE TOTAL:,80,2,0,0,0,82.0,3.975,1.0,0.0,0.0,0.0,1.0,84.0,,20211
46,,COURSE TOTAL:,81,9,0,0,0,90.0,3.9,0.0,0.0,0.0,0.0,0.0,90.0,,20211
50,,COURSE TOTAL:,2,5,1,0,0,8.0,Error,0.0,0.0,0.0,0.0,0.0,8.0,,20211
80,,COURSE TOTAL:,417,34,8,2,3,464.0,Error,0.0,0.0,0.0,0.0,0.0,464.0,,20211
106,,COURSE TOTAL:,197,35,16,1,3,252.0,3.79,1.0,0.0,0.0,0.0,0.0,253.0,,20211
136,,COURSE TOTAL:,246,33,13,0,1,293.0,3.8680000000000003,2.0,0.0,0.0,0.0,0.0,295.0,,20211
156,,COURSE TOTAL:,184,18,1,0,4,207.0,3.948,1.0,0.0,0.0,1.0,0.0,209.0,,20211
180,,COURSE TOTAL:,122,10,0,0,0,132.0,3.924,0.0,0.0,0.0,0.0,0.0,132.0,,20211
194,,COURSE TOTAL:,46,48,11,0,1,106.0,3.301,0.0,0.0,0.0,1.0,0.0,107.0,,20211
208,,COURSE TOTAL:,86,6,3,0,0,95.0,3.873,0.0,0.0,0.0,2.0,0.0,97.0,,20211
222,,COURSE TOTAL:,75,16,2,0,0,93.0,3.784,1.0,0.0,0.0,0.0,0.0,94.0,,20211
228,,COURSE TOTAL:,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,,20211
238,,COURSE TOTAL:,126,24,9,0,0,159.0,3.735,0.0,0.0,0.0,0.0,0.0,159.0,,20211
244,,COURSE TOTAL:,43,4,0,0,0,47.0,3.9139999999999997,0.0,0.0,0.0,0.0,0.0,47.0,,20211
248,,COURSE TOTAL:,20,2,0,0,0,22.0,3.909,0.0,0.0,0.0,1.0,0.0,23.0,,20211
254,,COURSE TOTAL:,42,1,1.1,0,0.1,44,3.931,0.2,0.3,0.4,0.5,0.6,44.1,Unnamed: 0,20211
260,,COURSE TOTAL:,35,13,2,0,0,50.0,3.66,0.0,0.0,0.0,2.0,0.0,52.0,,20211
266,,COURSE TOTAL:,16,4,0,0,0,20.0,3.74,0.0,0.0,0.0,0.0,2.0,22.0,,20211
8,,COURSE TOTAL:,137,0,0,0,0,137.0,4.0,0.0,0.0,0.0,0.0,0.0,137.0,,20211
14,,COURSE TOTAL:,63,48,2,0,0,113.0,3.5389999999999997,0.0,0.0,0.0,0.0,0.0,113.0,,20211
20,,COURSE TOTAL:,112,1,0,0,0,113.0,3.991,0.0,0.0,0.0,0.0,0.0,113.0,,20211
26,,COURSE TOTAL:,92,20,0,0.1,0.2,112,3.821,0.3,0.4,0.5,0.6,0.7,112.1,Unnamed: 0,20211
32,,COURSE TOTAL:,56,23,1,0,0,80.0,3.687,0.0,0.0,0.0,0.0,0.0,80.0,,20211
36,,COURSE TOTAL:,24,8,0,0,0,32.0,3.75,0.0,0.0,0.0,0.0,0.0,32.0,,20211
40,,COURSE TOTAL:,2,25,6,1,0,34.0,2.823,0.0,0.0,0.0,0.0,0.0,34.0,,20211
46,,COURSE TOTAL:,37,41,2,0,0,80.0,3.437,0.0,0.0,0.0,0.0,0.0,80.0,,20211
52,,COURSE TOTAL:,89,7,0,0,0,96.0,3.927,0.0,0.0,0.0,0.0,0.0,96.0,,20211
56,,COURSE TOTAL:,7,29,0,0,0,36.0,3.194,0.0,0.0,0.0,0.0,0.0,36.0,,20211
62,,COURSE TOTAL:,92,10,0,0,0,102.0,3.9010000000000002,0.0,0.0,0.0,0.0,0.0,102.0,,20211
66,,COURSE TOTAL:,10,15,3,0,0,28.0,3.25,0.0,0.0,0.0,0.0,0.0,28.0,,20211
72,,COURSE TOTAL:,69,11,0,0,0,80.0,3.862,0.0,0.0,0.0,0.0,0.0,80.0,,20211
78,,COURSE TOTAL:,48,0,0,0,0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,48.0,,20211
84,,COURSE TOTAL:,78,0,0,0,0,78.0,4.0,2.0,0.0,0.0,0.0,0.0,80.0,,20211
88,,COURSE TOTAL:,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,,20211
92,,COURSE TOTAL:,7,4,1,0,0,12.0,3.5,0.0,0.0,0.0,0.0,0.0,12.0,,20211
96,,COURSE TOTAL:,10,2,0,0,0,12.0,3.833,0.0,0.0,0.0,0.0,0.0,12.0,,20211
100,,COURSE TOTAL:,33,1,0,0,0,34.0,3.97,0.0,0.0,0.0,0.0,0.0,34.0,,20211
104,,COURSE TOTAL:,9,1,0,0,0,10.0,3.9,0.0,0.0,0.0,0.0,0.0,10.0,,20211
108,,COURSE TOTAL:,36,4,0,0,0,40.0,3.9,0.0,0.0,0.0,0.0,0.0,40.0,,20211
112,,COURSE TOTAL:,35,3,1,0,0,39.0,3.8710000000000004,0.0,0.0,0.0,0.0,0.0,39.0,,20211
116,,COURSE TOTAL:,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,20211
120,,COURSE TOTAL:,5,14,0,0,0,19.0,3.263,0.0,0.0,0.0,2.0,0.0,21.0,,20211
124,,COURSE TOTAL:,22,1,0,0,0,23.0,3.9560000000000004,0.0,0.0,0.0,0.0,0.0,23.0,,20211
128,,COURSE TOTAL:,8,17,0,0,0,25.0,3.32,0.0,0.0,0.0,0.0,0.0,25.0,,20211
132,,COURSE TOTAL:,14,9,0,0,0,23.0,3.608,0.0,0.0,0.0,0.0,0.0,23.0,,20211
136,,COURSE TOTAL:,9,1,1,0,0,11.0,3.727,0.0,0.0,0.0,0.0,0.0,11.0,,20211
140,,COURSE TOTAL:,15,0,0,0,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,,20211
146,,COURSE TOTAL:,23,5,0,0.1,0.2,28,3.821,0.3,0.4,0.5,0.6,0.7,28.1,Unnamed: 0,20211
150,,COURSE TOTAL:,12,13,0,0,0,25.0,3.48,0.0,0.0,0.0,0.0,0.0,25.0,,20211
154,,COURSE TOTAL:,22,1,0,0,0,23.0,3.9560000000000004,0.0,0.0,0.0,0.0,0.0,23.0,,20211
158,,COURSE TOTAL:,18,2,0,0,0,20.0,3.9,0.0,0.0,0.0,0.0,0.0,20.0,,20211
2,,COURSE TOTAL:,37,0,0,0,0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,,20212
8,,COURSE TOTAL:,39,30,2,0,0,71.0,3.5210000000000004,0.0,0.0,0.0,0.0,0.0,71.0,,20212
18,,COURSE TOTAL:,21,37,13,1,3,75.0,2.96,0.0,0.0,0.0,0.0,0.0,75.0,,20212
26,,COURSE TOTAL:,107,2,0,0.1,0.2,109,3.981,0.3,0.4,0.5,0.6,0.7,109.1,Unnamed: 0,20212
36,,COURSE TOTAL:,24,37,4,0,0,65.0,3.307,0.0,0.0,0.0,0.0,0.0,65.0,,20212
42,,COURSE TOTAL:,23,7,0,0,0,30.0,3.766,0.0,0.0,0.0,0.0,0.0,30.0,,20212
46,,COURSE TOTAL:,8,25,4,0,0,37.0,3.108,0.0,0.0,0.0,0.0,0.0,37.0,,20212
52,,COURSE TOTAL:,60,2,1,0,0,63.0,3.9360000000000004,0.0,0.0,0.0,0.0,0.0,63.0,,20212
60,,COURSE TOTAL:,45,4,0,0,0,49.0,3.918,0.0,0.0,0.0,0.0,0.0,49.0,,20212
64,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20212
68,,COURSE TOTAL:,10,3,0,0,0,13.0,3.7689999999999997,0.0,0.0,0.0,0.0,0.0,13.0,,20212
72,,COURSE TOTAL:,8,5,1,0,0,14.0,3.5,0.0,0.0,0.0,0.0,0.0,14.0,,20212
76,,COURSE TOTAL:,10,4,2,0,0,16.0,3.5,0.0,0.0,0.0,0.0,0.0,16.0,,20212
80,,COURSE TOTAL:,7,6,0,0,0,13.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,13.0,,20212
84,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20212
88,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20212
92,,COURSE TOTAL:,2,7,0,0,1,10.0,2.9,0.0,0.0,0.0,1.0,0.0,11.0,,20212
96,,COURSE TOTAL:,2,14,1,0,0,17.0,3.0580000000000003,0.0,0.0,0.0,2.0,0.0,19.0,,20212
100,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20212
104,,COURSE TOTAL:,3,24,0,0,0,27.0,3.111,0.0,0.0,0.0,0.0,0.0,27.0,,20212
108,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20212
112,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20212
116,,COURSE TOTAL:,22,0,0,0,0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,,20212
120,,COURSE TOTAL:,25,0,0,0,0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,,20212
2,,COURSE TOTAL:,10,1,0,0,0,11.0,3.909,0.0,0.0,0.0,0.0,0.0,11.0,,20211
6,,COURSE TOTAL:,6,1,1,0,0,8.0,3.625,0.0,0.0,0.0,0.0,0.0,8.0,,20211
10,,COURSE TOTAL:,19,1,0,0,0,20.0,3.95,1.0,0.0,0.0,0.0,0.0,21.0,,20211
14,,COURSE TOTAL:,7,8,2,0,0,17.0,3.2939999999999996,0.0,0.0,0.0,0.0,0.0,17.0,,20211
18,,COURSE TOTAL:,15,2,1,0,0,18.0,3.7769999999999997,0.0,0.0,0.0,0.0,0.0,18.0,,20211
22,,COURSE TOTAL:,13,0,0,0,0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,,20211
26,,COURSE TOTAL:,13,4,1,0,0,18.0,3.6660000000000004,1.0,0.0,0.0,0.0,0.0,19.0,,20211
30,,COURSE TOTAL:,6,1,0,0,0,7.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,7.0,,20211
34,,COURSE TOTAL:,17,1,0,0,0,18.0,3.944,0.0,0.0,0.0,0.0,0.0,18.0,,20211
38,,COURSE TOTAL:,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,,20211
42,,COURSE TOTAL:,6,0,2,0,0,8.0,3.5,0.0,0.0,0.0,0.0,0.0,8.0,,20211
48,,COURSE TOTAL:,25,39,5,0,1,70.0,3.242,0.0,0.0,0.0,0.0,0.0,70.0,,20211
54,,COURSE TOTAL:,26,14,1,0,0,41.0,3.609,0.0,0.0,0.0,1.0,0.0,42.0,,20211
58,,COURSE TOTAL:,2,6,0,0,0,8.0,3.25,0.0,0.0,0.0,0.0,3.0,11.0,,20211
64,,COURSE TOTAL:,53,10,2,0,1,66,3.727,0.1,0.2,0.3,0.4,0.5,66.1,Unnamed: 0,20211
68,,COURSE TOTAL:,6,2,0,0,0,8.0,3.75,0.0,0.0,0.0,0.0,0.0,8.0,,20211
72,,COURSE TOTAL:,31,0,0,0,0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,,20211
78,,COURSE TOTAL:,36,8,1,0,0,45.0,3.7769999999999997,0.0,0.0,0.0,0.0,0.0,45.0,,20211
84,,COURSE TOTAL:,28,4,0,0,0,32.0,3.875,0.0,0.0,0.0,0.0,0.0,32.0,,20211
88,,COURSE TOTAL:,9,2,0,0.1,0.2,11,3.818,0.3,0.4,0.5,0.6,0.7,11.1,Unnamed: 0,20211
92,,COURSE TOTAL:,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,,20211
98,,COURSE TOTAL:,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,,20211
104,,COURSE TOTAL:,43,11,0,0,0,54.0,3.8080000000000003,0.0,0.0,0.0,0.0,0.0,54.0,,20211
108,,COURSE TOTAL:,29,0,0,0,0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,,20211
112,,COURSE TOTAL:,15,1,0,0,0,16.0,3.937,0.0,0.0,0.0,0.0,0.0,16.0,,20211
116,,COURSE TOTAL:,28,2,0,0,0,30.0,3.9330000000000003,0.0,0.0,0.0,1.0,0.0,31.0,,20211
120,,COURSE TOTAL:,9,1,1.1,0,0.1,11,3.727,0.2,0.3,0.4,0.5,0.6,11.1,Unnamed: 0,20211
124,,COURSE TOTAL:,22,7,0,0,0,29.0,3.758,0.0,0.0,0.0,0.0,0.0,29.0,,20211
130,,COURSE TOTAL:,33,3,0,0,0,36.0,3.915,0.0,0.0,0.0,0.0,0.0,36.0,,20211
134,,COURSE TOTAL:,34,10,0,0,0,44.0,3.772,0.0,0.0,0.0,1.0,0.0,45.0,,20211
138,,COURSE TOTAL:,17,3,0,0,0,20.0,3.85,0.0,0.0,0.0,0.0,0.0,20.0,,20211
142,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20211
146,,COURSE TOTAL:,35,3,0,0,0,38.0,3.9210000000000003,0.0,0.0,0.0,0.0,0.0,38.0,,20211
150,,COURSE TOTAL:,6,1,0,0,0,7.0,3.8569999999999998,1.0,0.0,0.0,0.0,0.0,8.0,,20211
154,,COURSE TOTAL:,24,1,0,0,0,25.0,3.96,0.0,0.0,0.0,0.0,1.0,26.0,,20211
160,,COURSE TOTAL:,10,15,3,0,0,28.0,3.25,0.0,0.0,0.0,1.0,0.0,29.0,,20211
164,,COURSE TOTAL:,29,0,0,0,0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,,20211
168,,COURSE TOTAL:,22,7,0,0,0,29.0,3.758,0.0,0.0,0.0,0.0,0.0,29.0,,20211
172,,COURSE TOTAL:,4,1,0,0,0,5.0,3.8,0.0,0.0,0.0,0.0,0.0,5.0,,20211
176,,COURSE TOTAL:,19,0,0,0,0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,,20211
180,,COURSE TOTAL:,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,,20211
184,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
190,,COURSE TOTAL:,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,,20211
200,,COURSE TOTAL:,209,4,1,3,0,217.0,3.93,0.0,0.0,0.0,0.0,0.0,217.0,,20211
206,,COURSE TOTAL:,147,15,4,0,0,166.0,3.861,0.0,0.0,0.0,2.0,0.0,168.0,,20211
214,,COURSE TOTAL:,105,42,1,0,0.1,148,3.702,0.2,0.3,0.4,0.5,0.6,148.1,Unnamed: 0,20211
220,,COURSE TOTAL:,107,66,11,5,0,189.0,3.455,0.0,0.0,0.0,2.0,0.0,191.0,,20211
224,,COURSE TOTAL:,138,1,0,0,0,139.0,3.992,0.0,0.0,0.0,2.0,0.0,141.0,,20211
232,,COURSE TOTAL:,105,20,1,0,1,127.0,3.795,0.0,0.0,0.0,1.0,7.0,135.0,,20211
236,,COURSE TOTAL:,151,8,1,0,1,161.0,3.9130000000000003,0.0,0.0,0.0,0.0,0.0,161.0,,20211
248,,COURSE TOTAL:,126,35,9,0,0,170.0,3.688,1.0,0.0,0.0,0.0,1.0,172.0,,20211
262,,COURSE TOTAL:,92,44,5,0,1,142.0,3.591,0.0,0.0,0.0,0.0,0.0,142.0,,20211
270,,COURSE TOTAL:,196,14,1,1,0,212.0,3.91,0.0,0.0,0.0,0.0,0.0,212.0,,20211
274,,COURSE TOTAL:,38,29,19,3,0,89.0,3.1460000000000004,0.0,0.0,0.0,2.0,0.0,91.0,,20211
278,,COURSE TOTAL:,12,1,0,0,0,13.0,3.923,0.0,0.0,0.0,2.0,0.0,15.0,,20211
282,,COURSE TOTAL:,111,0,0,0,0,111.0,4.0,0.0,0.0,0.0,0.0,0.0,111.0,,20211
288,,COURSE TOTAL:,115,69,7,0,1,192,3.546,0.1,0.2,0.3,1.1,0.4,193,Unnamed: 0,20211
294,,COURSE TOTAL:,118,13,1,0,0,132.0,3.886,1.0,0.0,0.0,0.0,0.0,133.0,,20211
302,,COURSE TOTAL:,101,18,0,0,0,119.0,3.8480000000000003,0.0,0.0,0.0,0.0,0.0,119.0,,20211
306,,COURSE TOTAL:,20,16,10,2,1,49.0,3.0610000000000004,0.0,0.0,0.0,16.0,0.0,65.0,,20211
310,,COURSE TOTAL:,13,1,1,0,0,15.0,3.8,0.0,0.0,0.0,1.0,0.0,16.0,,20211
318,,COURSE TOTAL:,77,35,4,1,1,118.0,3.576,0.0,0.0,0.0,0.0,0.0,118.0,,20211
330,,COURSE TOTAL:,164,8,0,0,0,172.0,3.9530000000000003,0.0,0.0,0.0,0.0,0.0,172.0,,20211
334,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
338,,COURSE TOTAL:,7,1,0,0.1,0.2,8,3.785,0.3,0.4,0.5,1.1,0.6,9,Unnamed: 0,20211
350,,COURSE TOTAL:,106,3,0,0,1,110.0,3.9360000000000004,1.0,0.0,0.0,0.0,0.0,111.0,,20211
356,,COURSE TOTAL:,39,1,0,0,0,40.0,3.987,1.0,0.0,0.0,0.0,0.0,41.0,,20211
4,,COURSE TOTAL:,18,11,0,0,0,29.0,3.62,0.0,0.0,0.0,0.0,0.0,29.0,,20212
10,,COURSE TOTAL:,46,0,0,0,0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,,20212
16,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20212
20,,COURSE TOTAL:,12,2,0,0,0,14.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,14.0,,20212
24,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
28,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20212
32,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20212
36,,COURSE TOTAL:,11,1,0,0,0,12.0,3.9160000000000004,0.0,0.0,0.0,0.0,0.0,12.0,,20212
42,,COURSE TOTAL:,36,2,0,0,1,39.0,3.846,0.0,0.0,0.0,0.0,0.0,39.0,,20212
46,,COURSE TOTAL:,30,17,11,2,0,60.0,3.25,0.0,0.0,0.0,0.0,0.0,60.0,,20212
50,,COURSE TOTAL:,17,2,0,0,0,19.0,3.8939999999999997,0.0,0.0,0.0,0.0,0.0,19.0,,20212
54,,COURSE TOTAL:,16,9,4,1,1,31.0,3.225,0.0,0.0,0.0,2.0,0.0,33.0,,20212
58,,COURSE TOTAL:,3,3,3,2,1,12.0,2.416,0.0,0.0,0.0,2.0,0.0,14.0,,20212
62,,COURSE TOTAL:,2,9,8,1,0,20.0,2.6,0.0,0.0,0.0,0.0,0.0,20.0,,20212
2,,COURSE TOTAL:,8,9,8,1,2,28.0,2.714,0.0,0.0,0.0,1.0,0.0,29.0,,20211
6,,COURSE TOTAL:,9,7,6,0,0,22.0,3.136,0.0,0.0,0.0,1.0,0.0,23.0,,20211
10,,COURSE TOTAL:,6,6,6,1,0,19.0,2.8939999999999997,2.0,0.0,0.0,2.0,0.0,23.0,,20211
14,,COURSE TOTAL:,10,9,2,1,0,22.0,3.272,0.0,0.0,0.0,1.0,0.0,23.0,,20211
18,,COURSE TOTAL:,15,6,0,0,0,21.0,3.714,0.0,0.0,0.0,0.0,0.0,21.0,,20211
22,,COURSE TOTAL:,11,10,0,0,0,21.0,3.523,0.0,0.0,0.0,0.0,0.0,21.0,,20211
