,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
8747,,PHYS-206-473,6,6,5,0,1,18.0,2.888,0.0,0.0,0.0,5.0,0.0,23.0,KOLHINEN V,20211
8748,,PHYS-206-474,7,6,4,0,0,17.0,3.176,0.0,0.0,0.0,4.0,0.0,21.0,KOLHINEN V,20211
8749,,PHYS-206-475,11,6,3,0,0.1,20,3.400,0.2,0.3,0.4,2,0.5,22,KOLHINEN V,20211
8750,,PHYS-206-476,6,7,3,0,0,16.0,3.187,0.0,0.0,0.0,7.0,0.0,23.0,KOLHINEN V,20211
8751,,PHYS-206-477,4,4,9,1,0,18.0,2.611,0.0,0.0,0.0,4.0,0.0,22.0,KOLHINEN V,20211
8752,,PHYS-206-478,5,4,7,1,0,17.0,2.764,0.0,0.0,0.0,5.0,0.0,22.0,KOLHINEN V,20211
8753,,PHYS-206-479,10,3,5,0,0,18.0,3.2769999999999997,0.0,0.0,0.0,4.0,0.0,22.0,TEIZER W,20211
8754,,PHYS-206-480,8,8,4,0,0,20.0,3.2,0.0,0.0,0.0,3.0,0.0,23.0,TEIZER W,20211
8755,,PHYS-206-481,8,9,2,0,0,19.0,3.315,0.0,0.0,0.0,4.0,0.0,23.0,TEIZER W,20211
8756,,PHYS-206-482,5,5,8,0,1,19.0,2.6839999999999997,0.0,0.0,0.0,4.0,0.0,23.0,TEIZER W,20211
8757,,PHYS-206-483,6,4,6,1,1,18.0,2.722,0.0,0.0,0.0,5.0,0.0,23.0,TEIZER W,20211
8758,,PHYS-206-484,6,4,6,1,0,17.0,2.8819999999999997,0.0,0.0,0.0,4.0,0.0,21.0,TEIZER W,20211
8759,,PHYS-206-485,7,12,1,0,1,21.0,3.142,0.0,0.0,0.0,1.0,0.0,22.0,SASLOW W,20211
8760,,PHYS-206-486,7,5,3,1,0,16.0,3.125,0.0,0.0,0.0,6.0,0.0,22.0,SASLOW W,20211
8761,,PHYS-206-487,8,6,4,0,0,18.0,3.222,0.0,0.0,0.0,4.0,0.0,22.0,SASLOW W,20211
8762,,PHYS-206-488,6,6.1,4,0,1,17,2.941,0.1,0.2,0.3,3,0.4,20,SASLOW W,20211
8763,,PHYS-206-489,3,3,8,0,0,14.0,2.642,0.0,0.0,0.0,4.0,0.0,18.0,SASLOW W,20211
8764,,PHYS-206-490,9,4,5,1,1,20.0,2.95,0.0,0.0,0.0,1.0,0.0,21.0,SASLOW W,20211
8765,,PHYS-206-491,9,7,2,1,0,19.0,3.263,0.0,0.0,0.0,3.0,0.0,22.0,KOCHAROVSKY V,20211
8766,,PHYS-206-492,12,4,5,0,0,21.0,3.333,0.0,0.0,0.0,2.0,0.0,23.0,KOCHAROVSKY V,20211
8767,,PHYS-206-493,11,3,5,1,0,20.0,3.2,0.0,0.0,0.0,2.0,0.0,22.0,KOCHAROVSKY V,20211
8768,,PHYS-206-494,11,6,3,0,1,21.0,3.238,0.0,0.0,0.0,2.0,0.0,23.0,KOCHAROVSKY V,20211
8769,,PHYS-206-495,10,6,3,1,0,20.0,3.25,0.0,0.0,0.0,3.0,0.0,23.0,KOCHAROVSKY V,20211
8770,,PHYS-206-496,8,6,5,1,1,21.0,2.904,0.0,0.0,0.0,2.0,0.0,23.0,KOCHAROVSKY V,20211
8771,,PHYS-206-501,12,5,2,0,0,19.0,3.5260000000000002,0.0,0.0,0.0,3.0,0.0,22.0,ERUKHIMOVA T,20211
8772,,PHYS-206-502,7,8,6,1,0,22.0,2.9539999999999997,0.0,0.0,0.0,1.0,0.0,23.0,ERUKHIMOVA T,20211
8773,,PHYS-206-503,9,9,4,0,0,22.0,3.227,0.0,0.0,0.0,1.0,0.0,23.0,ERUKHIMOVA T,20211
8774,,PHYS-206-504,9,6,7,0,0,22.0,3.09,0.0,0.0,0.0,1.0,0.0,23.0,ERUKHIMOVA T,20211
8775,,PHYS-206-505,9,7,6,0,0.1,22,3.136,0.2,0.3,0.4,1,0.5,23,ERUKHIMOVA T,20211
8776,,PHYS-206-506,10,6,6,0,0,22.0,3.181,0.0,0.0,0.0,1.0,0.0,23.0,ERUKHIMOVA T,20211
8777,,PHYS-206-519,5,4,9,1,0,19.0,2.6839999999999997,0.0,0.0,0.0,3.0,0.0,22.0,NODURFT D,20211
8778,,PHYS-206-520,3,5,10,0,0,18.0,2.611,0.0,0.0,0.0,5.0,0.0,23.0,NODURFT D,20211
8779,,PHYS-206-521,8,4,7,2,0,21.0,2.8569999999999998,0.0,0.0,0.0,2.0,0.0,23.0,NODURFT D,20211
8780,,PHYS-206-522,6,5,7,2,0,20.0,2.75,0.0,0.0,0.0,3.0,0.0,23.0,NODURFT D,20211
8781,,PHYS-206-523,9,3,4,2,1,19.0,2.8939999999999997,0.0,0.0,0.0,4.0,0.0,23.0,NODURFT D,20211
8782,,PHYS-206-524,5,8,8,0,0,21.0,2.8569999999999998,0.0,0.0,0.0,2.0,0.0,23.0,NODURFT D,20211
8783,,PHYS-206-537,7,8,2,1,1,19.0,3.0,1.0,0.0,0.0,2.0,0.0,22.0,FRIES R,20211
8784,,PHYS-206-538,2,7,10,0,0,19.0,2.5780000000000003,0.0,0.0,0.0,4.0,0.0,23.0,FRIES R,20211
8785,,PHYS-206-539,11,6,4,0,0,21.0,3.333,0.0,0.0,0.0,1.0,0.0,22.0,FRIES R,20211
8786,,PHYS-206-540,3,9,5,4,0,21.0,2.523,0.0,0.0,0.0,1.0,0.0,22.0,FRIES R,20211
8787,,PHYS-206-541,8,6,6,1,0,21.0,3.0,0.0,0.0,0.0,2.0,0.0,23.0,FRIES R,20211
8788,,PHYS-206-542,0,7,6,1,1.1,15,2.266,1.2,0.1,0.2,6.1,0.3,22,FRIES R,20211
8789,,PHYS-206-543,9,4,8,0,0,21.0,3.0469999999999997,0.0,0.0,0.0,1.0,0.0,22.0,NODURFT D,20211
8790,,PHYS-206-544,10,2,7,1,0,20.0,3.05,0.0,0.0,0.0,3.0,0.0,23.0,NODURFT D,20211
8791,,PHYS-206-545,4,7,10,0,0,21.0,2.714,0.0,0.0,0.0,1.0,0.0,22.0,NODURFT D,20211
8792,,PHYS-206-546,3,8,7,1,0,19.0,2.6839999999999997,0.0,0.0,0.0,3.0,0.0,22.0,NODURFT D,20211
8793,,PHYS-206-547,6,8,7,1,0,22.0,2.863,0.0,0.0,0.0,1.0,0.0,23.0,NODURFT D,20211
8794,,PHYS-206-548,3,8,7,0,0,18.0,2.7769999999999997,0.0,0.0,0.0,4.0,0.0,22.0,NODURFT D,20211
8795,,PHYS-206-549,6,6,9,0,1,22.0,2.727,0.0,0.0,0.0,1.0,0.0,23.0,KORDELL M,20211
8796,,PHYS-206-550,5,5,9,0,0,19.0,2.7889999999999997,0.0,0.0,0.0,4.0,0.0,23.0,KORDELL M,20211
8797,,PHYS-206-551,6,7,7,1,0,21.0,2.8569999999999998,0.0,0.0,0.0,2.0,0.0,23.0,KORDELL M,20211
8798,,PHYS-206-552,5,8,7,0,0,20.0,2.9,0.0,0.0,0.0,3.0,0.0,23.0,KORDELL M,20211
8799,,PHYS-206-553,8,3,3,1,0,15.0,3.2,0.0,0.0,0.0,7.0,0.0,22.0,KORDELL M,20211
8800,,PHYS-206-554,8,0,8,2,0,18.0,2.7769999999999997,0.0,0.0,0.0,5.0,0.0,23.0,KORDELL M,20211
8801,,PHYS-206-555,5,4,3,5.1,3.1,20,2.150,0,0.1,0.2,3.2,0.3,23,BASSICHIS W,20211
8802,,PHYS-206-556,5,5,4,1,2,17.0,2.588,0.0,0.0,0.0,4.0,0.0,21.0,BASSICHIS W,20211
8803,,PHYS-206-557,4,4,5,2,1,16.0,2.5,0.0,0.0,0.0,7.0,0.0,23.0,BASSICHIS W,20211
8804,,PHYS-206-558,2,5,5,3,2,17.0,2.117,0.0,0.0,0.0,5.0,0.0,22.0,BASSICHIS W,20211
8805,,PHYS-206-559,7,5,6,0,1,19.0,2.8939999999999997,0.0,0.0,0.0,2.0,0.0,21.0,BASSICHIS W,20211
8806,,PHYS-206-561,11,6,3,0,0,20.0,3.4,0.0,0.0,0.0,2.0,0.0,22.0,KO C,20211
8807,,PHYS-206-562,9,3,5,1,0,18.0,3.111,0.0,0.0,0.0,3.0,0.0,21.0,KO C,20211
8808,,PHYS-206-563,10,1,5,1,1,18.0,3.0,0.0,0.0,0.0,5.0,0.0,23.0,KO C,20211
8809,,PHYS-206-564,7,9,4,0,0,20.0,3.15,0.0,0.0,0.0,3.0,0.0,23.0,KO C,20211
8810,,PHYS-206-565,6,4,8,0,0,18.0,2.888,0.0,0.0,0.0,5.0,0.0,23.0,KO C,20211
8811,,PHYS-206-566,7,7,5,0,0,19.0,3.105,0.0,0.0,0.0,4.0,0.0,23.0,KO C,20211
8812,,PHYS-206-567,9,4,5,0,0,18.0,3.222,0.0,0.0,0.0,5.0,0.0,23.0,TEIZER W,20211
8813,,PHYS-206-568,8,4,7,0,0,19.0,3.052,0.0,0.0,0.0,3.0,0.0,22.0,TEIZER W,20211
8814,,PHYS-206-569,9,8,4,0,0.1,21,3.238,0.2,0.3,0.4,2,0.5,23,TEIZER W,20211
8815,,PHYS-206-570,8,9,2,1,0,20.0,3.2,0.0,0.0,0.0,3.0,0.0,23.0,TEIZER W,20211
8816,,PHYS-206-571,6,8,9,0,0,23.0,2.8689999999999998,0.0,0.0,0.0,0.0,0.0,23.0,TEIZER W,20211
8817,,PHYS-206-572,7,6,5,0,1,19.0,2.947,0.0,0.0,0.0,4.0,0.0,23.0,TEIZER W,20211
8818,,PHYS-206-573,7,5,5,0,1,18.0,2.944,0.0,0.0,0.0,3.0,0.0,21.0,JASTRAM A,20211
8819,,PHYS-206-574,6,8,7,0,0,21.0,2.952,0.0,0.0,0.0,1.0,0.0,22.0,JASTRAM A,20211
8820,,PHYS-206-575,6,7,2,0,0,15.0,3.266,0.0,0.0,0.0,7.0,0.0,22.0,JASTRAM A,20211
8821,,PHYS-206-576,8,6,2,0,1,17.0,3.176,0.0,0.0,0.0,4.0,0.0,21.0,JASTRAM A,20211
8822,,PHYS-206-577,7,5,3,1,0,16.0,3.125,0.0,0.0,0.0,3.0,0.0,19.0,JASTRAM A,20211
8823,,PHYS-206-578,10,4,4,0,0,18.0,3.333,0.0,0.0,0.0,4.0,0.0,22.0,JASTRAM A,20211
8824,,PHYS-206-579,6,1,7,0,0,14.0,2.928,0.0,0.0,0.0,3.0,0.0,17.0,SASLOW W,20211
8825,,PHYS-206-580,4,6,4,1,0,15.0,2.866,0.0,0.0,0.0,5.0,0.0,20.0,SASLOW W,20211
8826,,PHYS-206-581,5,6,6,1,0,18.0,2.833,0.0,0.0,0.0,2.0,0.0,20.0,SASLOW W,20211
8827,,PHYS-206-582,5,3,9,0,0.1,17,2.764,0.2,0.3,0.4,2,0.5,19,SASLOW W,20211
8828,,PHYS-206-583,6,3,8,2,0,19.0,2.6839999999999997,0.0,0.0,0.0,4.0,0.0,23.0,SASLOW W,20211
8829,,PHYS-206-584,6,5,5,0,1,17.0,2.8819999999999997,0.0,0.0,0.0,1.0,0.0,18.0,SASLOW W,20211
8830,,PHYS-206-585,10,6,4,0,0,20.0,3.3,0.0,0.0,0.0,2.0,0.0,22.0,KOCHAROVSKY V,20211
8831,,PHYS-206-586,10,4,2,0,0,16.0,3.5,0.0,0.0,0.0,4.0,0.0,20.0,KOCHAROVSKY V,20211
8832,,PHYS-206-587,12,2,5,1,0,20.0,3.25,0.0,0.0,0.0,3.0,0.0,23.0,KOCHAROVSKY V,20211
8833,,PHYS-206-588,14,5,1,0,0,20.0,3.65,0.0,0.0,0.0,2.0,0.0,22.0,KOCHAROVSKY V,20211
8834,,PHYS-206-589,11,1,6,1,0,19.0,3.157,0.0,0.0,0.0,2.0,0.0,21.0,KOCHAROVSKY V,20211
8835,,PHYS-206-590,6,9,3,0,1,19.0,3.0,0.0,0.0,0.0,3.0,0.0,22.0,KOCHAROVSKY V,20211
8836,,PHYS-206-M01,3,4,3,0,0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,MAY L,20211
8837,,PHYS-207-501,6,2,6,1,1,16.0,2.687,1.0,0.0,0.0,5.0,0.0,22.0,AKIMOV A,20211
8838,,PHYS-207-502,5,7,7,3,0,22.0,2.636,0.0,0.0,0.0,1.0,0.0,23.0,AKIMOV A,20211
8839,,PHYS-207-503,7,6,8,1,0,22,2.863,1.1,0.1,0.2,1.2,0.3,24,AKIMOV A,20211
8840,,PHYS-207-504,4,4,10,0,0,18.0,2.6660000000000004,0.0,0.0,0.0,4.0,0.0,22.0,AKIMOV A,20211
8841,,PHYS-207-505,3,7,8,0,0,18.0,2.722,0.0,0.0,0.0,5.0,0.0,23.0,AKIMOV A,20211
8842,,PHYS-207-508,7,6,9,1,0,23.0,2.826,0.0,0.0,0.0,1.0,0.0,24.0,HOLT J,20211
8843,,PHYS-207-509,8,8,6,0,0,22.0,3.09,0.0,0.0,0.0,1.0,0.0,23.0,HOLT J,20211
8844,,PHYS-207-510,5,8,7,1,0,21.0,2.8089999999999997,0.0,0.0,0.0,3.0,0.0,24.0,HOLT J,20211
8845,,PHYS-207-511,5,8,6,1,0,20.0,2.85,0.0,0.0,0.0,3.0,0.0,23.0,HOLT J,20211
8846,,PHYS-207-512,7,8,6,0,0,21.0,3.0469999999999997,0.0,0.0,0.0,2.0,0.0,23.0,HOLT J,20211
8847,,PHYS-207-514,3,2,5,2,1,13.0,2.307,0.0,0.0,0.0,8.0,0.0,21.0,CHIN S,20211
8848,,PHYS-207-515,1,4,11,0,2,18.0,2.1109999999999998,0.0,0.0,0.0,6.0,0.0,24.0,CHIN S,20211
8849,,PHYS-207-516,0,3,11,2,1,17.0,1.9409999999999998,1.0,0.0,0.0,3.0,0.0,21.0,CHIN S,20211
8850,,PHYS-207-517,0,1,10,3,2,16.0,1.625,0.0,0.0,0.0,7.0,0.0,23.0,CHIN S,20211
8851,,PHYS-207-518,1,3,10,4,1,19.0,1.9469999999999998,0.0,0.0,0.0,3.0,0.0,22.0,CHIN S,20211
8852,,PHYS-207-519,1,7,8,2,1.1,19,2.263,0,0.1,0.2,3,0.3,22,RAPP R,20211
8853,,PHYS-207-520,3,6,7,1,0,17.0,2.647,0.0,0.0,0.0,5.0,0.0,22.0,RAPP R,20211
8854,,PHYS-207-521,1,1,7,5,1,15.0,1.733,0.0,0.0,0.0,5.0,0.0,20.0,RAPP R,20211
8855,,PHYS-207-522,3,5,7,1,3,19.0,2.21,0.0,0.0,0.0,4.0,0.0,23.0,RAPP R,20211
8856,,PHYS-207-523,4,10,5,0,0,19.0,2.947,0.0,0.0,0.0,4.0,0.0,23.0,RAPP R,20211
8857,,PHYS-207-526,2,5,10,0,0,17.0,2.529,0.0,0.0,0.0,5.0,0.0,22.0,OTA S,20211
8858,,PHYS-207-527,2,5,10,3,0,20.0,2.3,0.0,0.0,0.0,2.0,0.0,22.0,OTA S,20211
8859,,PHYS-207-528,1,8,9,1,0,19.0,2.4730000000000003,0.0,0.0,0.0,4.0,0.0,23.0,OTA S,20211
8860,,PHYS-207-529,2,4,8,4,1,19.0,2.105,0.0,0.0,0.0,3.0,0.0,22.0,OTA S,20211
8861,,PHYS-207-532,1,7,7,3,0,18.0,2.333,0.0,0.0,0.0,5.0,0.0,23.0,ROSS J,20211
8862,,PHYS-207-533,5,7,5,1,0,18.0,2.888,0.0,0.0,0.0,0.0,0.0,18.0,ROSS J,20211
8863,,PHYS-207-534,2,9,10,0,0,21.0,2.6189999999999998,0.0,0.0,0.0,3.0,0.0,24.0,ROSS J,20211
8864,,PHYS-207-535,0,3,9,4,1,17.0,1.8230000000000002,0.0,0.0,0.0,4.0,0.0,21.0,ROSS J,20211
8865,,PHYS-207-536,1,4,10,0,0.1,15,2.400,0.2,0.3,0.4,4.1,0.5,19,ROSS J,20211
8866,,PHYS-216-201,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,MORRIS E,20211
8867,,PHYS-216-202,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,MORRIS E,20211
8868,,PHYS-216-203,12,4,0,0,0,16.0,3.75,0.0,0.0,0.0,0.0,0.0,16.0,MORRIS E,20211
8869,,PHYS-216-204,13,3,0,0,0,16.0,3.812,0.0,0.0,0.0,0.0,0.0,16.0,WAER R,20211
8870,,PHYS-216-206,27,4,1,0,2,34.0,3.588,0.0,0.0,0.0,1.0,0.0,35.0,OSTROVSKAYA N,20211
8871,,PHYS-216-207,32,10,2,0,0,44.0,3.681,1.0,0.0,0.0,1.0,0.0,46.0,OSTROVSKAYA N,20211
8872,,PHYS-216-208,23,12,0,0,0,35.0,3.657,0.0,0.0,0.0,1.0,0.0,36.0,OSTROVSKAYA N,20211
8873,,PHYS-216-209,21,1,1,0,0,23.0,3.8689999999999998,0.0,0.0,0.0,0.0,0.0,23.0,CRUZADO GARCIA A,20211
8874,,PHYS-216-210,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,OSTROVSKAYA N,20211
8875,,PHYS-216-401,27,17,3,0,0,47.0,3.51,0.0,0.0,0.0,1.0,0.0,48.0,OZMETIN A,20211
8876,,PHYS-216-402,26,15,4,0,0,45.0,3.488,0.0,0.0,0.0,0.0,0.0,45.0,OZMETIN A,20211
8877,,PHYS-216-403,24,14,4,0,2,44,3.318,0.1,0.2,0.3,0.4,0.5,44.1,OZMETIN A,20211
8878,,PHYS-216-404,37,18,3,1,0,59.0,3.542,0.0,0.0,0.0,2.0,0.0,61.0,RITCHEY S,20211
8879,,PHYS-216-405,34,17,7,1,2,61.0,3.3110000000000004,0.0,0.0,0.0,0.0,0.0,61.0,RITCHEY S,20211
8880,,PHYS-216-406,37,22,3,0,1,63.0,3.492,0.0,0.0,0.0,1.0,0.0,64.0,RITCHEY S,20211
8881,,PHYS-216-407,22,11,6,2,1,42.0,3.214,0.0,0.0,0.0,4.0,0.0,46.0,OSTROVSKAYA N,20211
8882,,PHYS-216-408,39,11,7,1,1,59.0,3.457,0.0,0.0,0.0,3.0,0.0,62.0,OSTROVSKAYA N,20211
8883,,PHYS-216-409,31,12,8,3,1,55.0,3.2539999999999996,1.0,0.0,0.0,4.0,0.0,60.0,OSTROVSKAYA N,20211
8884,,PHYS-216-410,34,23,3,1,1,62.0,3.4189999999999996,0.0,0.0,0.0,1.0,0.0,63.0,RITCHEY S,20211
8885,,PHYS-216-411,38,21,2,0,1,62.0,3.532,0.0,0.0,0.0,1.0,0.0,63.0,RITCHEY S,20211
8886,,PHYS-216-413,33,12,1,0,1,47.0,3.617,0.0,0.0,0.0,0.0,0.0,47.0,CRUZADO GARCIA A,20211
8887,,PHYS-216-414,40,5,2,0,0,47.0,3.8080000000000003,0.0,0.0,0.0,0.0,0.0,47.0,CRUZADO GARCIA A,20211
8888,,PHYS-216-415,30,9,7,1,1,48.0,3.375,0.0,0.0,0.0,0.0,0.0,48.0,CRUZADO GARCIA A,20211
8889,,PHYS-216-416,47,10,5,0,0,62.0,3.677,0.0,0.0,0.0,0.0,0.0,62.0,CRUZADO GARCIA A,20211
8890,,PHYS-216-417,38,16,9,0,0.1,63,3.460,0.2,0.3,0.4,0.5,0.6,63.1,RITCHEY S,20211
8891,,PHYS-216-420,25,26,2,0,2,55.0,3.3089999999999997,0.0,0.0,0.0,2.0,0.0,57.0,OZMETIN A,20211
8892,,PHYS-216-421,34,17,5,0,1,57.0,3.4560000000000004,0.0,0.0,0.0,1.0,0.0,58.0,OZMETIN A,20211
8893,,PHYS-216-422,28,24,3,0,1,56.0,3.392,0.0,0.0,0.0,2.0,0.0,58.0,OZMETIN A,20211
8894,,PHYS-216-502,7,9,0,0,0,16.0,3.437,0.0,0.0,0.0,0.0,0.0,16.0,WAER R,20211
8895,,PHYS-216-503,9,5,1,0,0,15.0,3.533,0.0,0.0,0.0,0.0,0.0,15.0,WAER R,20211
8896,,PHYS-216-504,13,1,2,0,0,16.0,3.687,0.0,0.0,0.0,0.0,0.0,16.0,CAHILL A,20211
8897,,PHYS-216-507,6,9,1,0,0,16.0,3.312,0.0,0.0,0.0,0.0,0.0,16.0,RICHARD J,20211
8898,,PHYS-216-508,5,7,3,0,1,16.0,2.937,0.0,0.0,0.0,0.0,0.0,16.0,RICHARD J,20211
8899,,PHYS-216-509,8,5,1,0,0,14.0,3.5,0.0,0.0,0.0,0.0,0.0,14.0,WAER R,20211
8900,,PHYS-216-510,7,3,3,1,1,15.0,2.9330000000000003,0.0,0.0,0.0,0.0,0.0,15.0,WAER R,20211
8901,,PHYS-216-513,6,8,1,0,0,15.0,3.333,0.0,0.0,0.0,0.0,0.0,15.0,KURWITZ R,20211
8902,,PHYS-216-514,5,6,5,0,0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,KURWITZ R,20211
8903,,PHYS-216-515,6,6.1,4,0,0.1,16,3.125,0.2,0.3,0.4,0.5,0.6,16.1,KURWITZ R,20211
8904,,PHYS-216-516,5,8,3,0,0,16.0,3.125,0.0,0.0,0.0,0.0,0.0,16.0,IJAZ M,20211
8905,,PHYS-216-517,6,7,2,1,0,16.0,3.125,0.0,0.0,0.0,0.0,0.0,16.0,IJAZ M,20211
8906,,PHYS-216-518,6,6,3,1,0,16.0,3.062,0.0,0.0,0.0,0.0,0.0,16.0,KURWITZ R,20211
8907,,PHYS-216-519,5,6,3,1,1,16.0,2.812,0.0,0.0,0.0,0.0,0.0,16.0,RICHARD J,20211
8908,,PHYS-217-501,6,5,4,0,0,15.0,3.133,0.0,0.0,0.0,0.0,0.0,15.0,IJAZ M,20211
8909,,PHYS-217-502,5,5,3,0,0,13.0,3.153,0.0,0.0,0.0,2.0,0.0,15.0,IJAZ M,20211
8910,,PHYS-217-503,3,10,1,0,0,14.0,3.142,0.0,0.0,0.0,1.0,0.0,15.0,IJAZ M,20211
8911,,PHYS-217-504,27,11,6,0,0,44.0,3.477,0.0,0.0,0.0,2.0,0.0,46.0,LARA RUIZ J,20211
8912,,PHYS-217-505,31,9,2,1,0,43.0,3.627,0.0,0.0,0.0,4.0,1.0,48.0,LARA RUIZ J,20211
8913,,PHYS-217-506,45,1,0,0,0,46.0,3.978,0.0,0.0,0.0,1.0,0.0,47.0,LARA RUIZ J,20211
8914,,PHYS-217-508,40,3,0,0,0,43.0,3.93,0.0,0.0,0.0,3.0,0.0,46.0,LARA RUIZ J,20211
8915,,PHYS-217-509,41,0,0.1,0.2,0.3,41.1,4.000,0.4,0.5,0.6,3,1,45,LARA RUIZ J,20211
8916,,PHYS-217-510,32,10,2,0,0,44.0,3.681,0.0,0.0,0.0,2.0,0.0,46.0,LARA RUIZ J,20211
8917,,PHYS-221-500,7,28,18,2,0,55.0,2.727,0.0,0.0,0.0,8.0,1.0,64.0,GAGLIARDI C,20211
8918,,PHYS-222-201,13,2,0,0,0,15.0,3.866,0.0,0.0,0.0,0.0,0.0,15.0,SCHUESSLER H,20211
8919,,PHYS-222-501,82,27,15,2,0,126.0,3.5,0.0,0.0,0.0,4.0,0.0,130.0,SCHUESSLER H,20211
8920,,PHYS-222-511,4,2,0,0,0,6.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,6.0,SCHUESSLER H,20211
8921,,PHYS-225-501,15,0,1,0,0,16.0,3.875,0.0,0.0,0.0,1.0,0.0,17.0,DEPOY D,20211
8922,,PHYS-225-502,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,DEPOY D,20211
8923,,PHYS-225-503,14,0,0,0,1,15.0,3.733,0.0,0.0,0.0,2.0,0.0,17.0,DEPOY D,20211
8924,,PHYS-226-501,12,4,1,0,0,17.0,3.647,0.0,0.0,0.0,1.0,0.0,18.0,EUSEBI R,20211
8925,,PHYS-226-503,10,4,1,0,0,15.0,3.6,0.0,0.0,0.0,0.0,0.0,15.0,EUSEBI R,20211
8926,,PHYS-226-504,11,5,1,0,0,17.0,3.588,0.0,0.0,0.0,1.0,0.0,18.0,EUSEBI R,20211
8927,,PHYS-226-505,14,4,1,0,0,19.0,3.6839999999999997,0.0,0.0,0.0,0.0,0.0,19.0,EUSEBI R,20211
8928,,PHYS-226-509,13,2,1,0,0,16.0,3.75,0.0,0.0,0.0,0.0,0.0,16.0,EUSEBI R,20211
8929,,PHYS-226-511,12,5,1,0,0,18.0,3.611,0.0,0.0,0.0,0.0,0.0,18.0,EUSEBI R,20211
8930,,PHYS-226-512,11,2,0,2,0,15.0,3.466,0.0,0.0,0.0,1.0,0.0,16.0,EUSEBI R,20211
8931,,PHYS-226-513,9,2,0,1,2,14.0,3.071,0.0,0.0,0.0,0.0,0.0,14.0,EUSEBI R,20211
8932,,PHYS-226-514,8,4,0,0,1,13.0,3.384,0.0,0.0,0.0,1.0,0.0,14.0,EUSEBI R,20211
8933,,PHYS-226-515,16,1,1,0,0,18.0,3.833,0.0,0.0,0.0,0.0,0.0,18.0,EUSEBI R,20211
8934,,PHYS-227-502,11,3,0,0,0,14.0,3.785,0.0,0.0,0.0,1.0,0.0,15.0,EUSEBI R,20211
8935,,PHYS-227-503,15,1,0,0.1,1.1,17,3.705,0.2,0.3,0.4,1.2,0.5,18,EUSEBI R,20211
8936,,PHYS-227-504,16,1,1,0,0,18.0,3.833,0.0,0.0,0.0,0.0,0.0,18.0,EUSEBI R,20211
8937,,PHYS-227-505,11,4,1,0,0,16.0,3.625,0.0,0.0,0.0,1.0,0.0,17.0,EUSEBI R,20211
8938,,PHYS-227-506,19,0,0,0,0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,EUSEBI R,20211
8939,,PHYS-227-507,13,3,1,0,0,17.0,3.705,0.0,0.0,0.0,1.0,0.0,18.0,EUSEBI R,20211
8940,,PHYS-303-200,6,0,1,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,ABANOV A,20211
8941,,PHYS-303-500,11,4,3,5,4,27.0,2.481,0.0,0.0,0.0,6.0,0.0,33.0,ABANOV A,20211
8942,,PHYS-305-200,4,1,1,0,0,6.0,3.5,0.0,0.0,0.0,1.0,0.0,7.0,SEZGIN E,20211
8943,,PHYS-305-500,1,3,10,1,1,16.0,2.125,0.0,0.0,0.0,3.0,0.0,19.0,SEZGIN E,20211
8944,,PHYS-309-200,8,4,1,0,0,13.0,3.5380000000000003,0.0,0.0,0.0,2.0,0.0,15.0,AGNOLET G,20211
8945,,PHYS-309-500,15,19,7,3,2,46,2.913,0,0.1,0.2,13,0.3,59,AGNOLET G,20211
8946,,PHYS-327-901,4,3,0,1,0,8.0,3.25,0.0,0.0,0.0,0.0,0.0,8.0,WELCH G,20211
8947,,PHYS-327-902,3,4,1,0,0,8.0,3.25,0.0,0.0,0.0,0.0,0.0,8.0,WELCH G,20211
8948,,PHYS-327-903,3,5,0,0,0,8.0,3.375,0.0,0.0,0.0,0.0,0.0,8.0,WELCH G,20211
8949,,PHYS-327-904,5,0,1,0,1,7.0,3.142,0.0,0.0,0.0,1.0,0.0,8.0,WELCH G,20211
8950,,PHYS-327-905,3,2,0,0,2,7.0,2.571,0.0,0.0,0.0,0.0,0.0,7.0,WELCH G,20211
8951,,PHYS-327-906,2,3,0,0,1,6.0,2.833,0.0,0.0,0.0,1.0,0.0,7.0,WELCH G,20211
8952,,PHYS-328-901,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,WELCH G,20211
8953,,PHYS-328-902,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,WELCH G,20211
8954,,PHYS-328-903,6,2,0,0,0,8.0,3.75,0.0,0.0,0.0,0.0,0.0,8.0,WELCH G,20211
8955,,PHYS-328-904,6,0,1,0,0,7.0,3.714,0.0,0.0,0.0,1.0,0.0,8.0,WELCH G,20211
